WorkstationGroupID,Number of Items,Service Time,Time between arrivals,Regular Checkout Number of Items,Regular Checkout Service Times,Self Checkout Number of Items,Self Checkout Service Times,,,,,,,,
1,65,176,3,,,,,,,,,,,,
1,32,91,6,,,,,,,,,,,,
1,3,36,1,,,,,,,,,,,,
8,15,275,2,,,,,,,,,,,,
1,38,110,33,,,,,,,,,,,,
1,14,64,20,,,,,,,,,,,,
1,5,52,24,,,,,,,,,,,,
1,14,181,5,,,,,,,,,,,,
1,19,74,9,,,,,,,,,,,,
8,6,147,6,,,,,,,,,,,,
1,13,84,8,,,,,,,,,,,,
1,18,76,3,,,,,,,,,,,,
1,32,91,2,,,,,,,,,,,,
1,13,67,46,,,,,,,,,,,,
1,19,46,8,,,,,,,,,,,,
1,4,23,13,,,,,,,,,,,,
1,9,39,4,,,,,,,,,,,,
1,17,46,0,,,,,,,,,,,,
1,18,69,6,,,,,,,,,,,,
1,18,74,12,,,,,,,,,,,,
1,39,132,3,,,,,,,,,,,,
1,5,27,14,,,,,,,,,,,,
1,10,45,6,,,,,,,,,,,,
1,2,53,1,,,,,,,,,,,,
8,35,302,4,,,,,,,,,,,,
1,46,118,2,,,,,,,,,,,,
1,25,64,9,,,,,,,,,,,,
8,9,223,12,,,,,,,,,,,,
1,9,28,8,,,,,,,,,,,,
1,18,72,3,,,,,,,,,,,,
1,19,67,0,,,,,,,,,,,,
1,39,134,12,,,,,,,,,,,,
8,17,281,2,,,,,,,,,,,,
1,16,39,3,,,,,,,,,,,,
1,2,24,15,,,,,,,,,,,,
1,44,104,9,,,,,,,,,,,,
1,13,45,12,,,,,,,,,,,,
1,16,67,0,,,,,,,,,,,,
1,21,52,14,,,,,,,,,,,,
1,10,65,2,,,,,,,,,,,,
1,6,34,1,,,,,,,,,,,,
1,10,46,14,,,,,,,,,,,,
1,4,65,2,,,,,,,,,,,,
1,18,96,17,,,,,,,,,,,,
1,50,160,2,,,,,,,,,,,,
1,10,22,11,,,,,,,,,,,,
1,4,31,4,,,,,,,,,,,,
1,6,70,7,,,,,,,,,,,,
1,4,45,5,,,,,,,,,,,,
1,11,43,2,,,,,,,,,,,,
1,34,133,2,,,,,,,,,,,,
1,41,160,11,,,,,,,,,,,,
1,9,52,2,,,,,,,,,,,,
1,21,61,23,,,,,,,,,,,,
1,6,46,3,,,,,,,,,,,,
1,35,108,7,,,,,,,,,,,,
1,7,45,8,,,,,,,,,,,,
1,16,93,9,,,,,,,,,,,,
1,21,85,1,,,,,,,,,,,,
8,13,272,10,,,,,,,,,,,,
1,35,118,8,,,,,,,,,,,,
1,10,34,9,,,,,,,,,,,,
1,25,132,25,,,,,,,,,,,,
1,11,32,11,,,,,,,,,,,,
1,15,81,1,,,,,,,,,,,,
8,2,73,3,,,,,,,,,,,,
1,18,116,16,,,,,,,,,,,,
1,49,139,0,,,,,,,,,,,,
1,10,71,1,,,,,,,,,,,,
1,11,98,0,,,,,,,,,,,,
1,16,58,9,,,,,,,,,,,,
8,4,138,3,,,,,,,,,,,,
1,38,102,32,,,,,,,,,,,,
1,17,56,9,,,,,,,,,,,,
8,6,82,5,,,,,,,,,,,,
1,9,96,2,,,,,,,,,,,,
1,9,33,10,,,,,,,,,,,,
1,16,74,5,,,,,,,,,,,,
1,21,58,18,,,,,,,,,,,,
1,17,75,3,,,,,,,,,,,,
1,2,80,2,,,,,,,,,,,,
1,8,84,1,,,,,,,,,,,,
1,5,38,1,,,,,,,,,,,,
1,33,111,14,,,,,,,,,,,,
1,18,74,19,,,,,,,,,,,,
1,11,43,2,,,,,,,,,,,,
8,9,225,2,,,,,,,,,,,,
1,30,99,1,,,,,,,,,,,,
1,14,88,6,,,,,,,,,,,,
1,21,80,3,,,,,,,,,,,,
8,22,405,7,,,,,,,,,,,,
1,14,66,14,,,,,,,,,,,,
1,21,140,8,,,,,,,,,,,,
1,14,62,0,,,,,,,,,,,,
1,45,189,6,,,,,,,,,,,,
1,24,93,6,,,,,,,,,,,,
1,14,68,0,,,,,,,,,,,,
8,13,138,23,,,,,,,,,,,,
1,2,56,9,,,,,,,,,,,,
1,11,41,4,,,,,,,,,,,,
1,33,173,2,,,,,,,,,,,,
1,27,104,10,,,,,,,,,,,,
1,10,54,2,,,,,,,,,,,,
1,22,82,18,,,,,,,,,,,,
1,40,84,5,,,,,,,,,,,,
1,3,27,6,,,,,,,,,,,,
1,7,63,8,,,,,,,,,,,,
1,15,52,13,,,,,,,,,,,,
1,35,97,2,,,,,,,,,,,,
1,30,110,18,,,,,,,,,,,,
1,78,129,12,,,,,,,,,,,,
1,11,130,6,,,,,,,,,,,,
8,3,120,1,,,,,,,,,,,,
1,29,53,3,,,,,,,,,,,,
1,6,52,0,,,,,,,,,,,,
1,6,72,10,,,,,,,,,,,,
1,16,51,20,,,,,,,,,,,,
8,8,256,5,,,,,,,,,,,,
1,12,64,15,,,,,,,,,,,,
1,5,28,2,,,,,,,,,,,,
1,18,50,3,,,,,,,,,,,,
1,16,81,6,,,,,,,,,,,,
1,31,127,6,,,,,,,,,,,,
1,4,37,3,,,,,,,,,,,,
1,68,184,2,,,,,,,,,,,,
1,39,165,6,,,,,,,,,,,,
1,12,143,21,,,,,,,,,,,,
1,11,68,3,,,,,,,,,,,,
1,5,34,2,,,,,,,,,,,,
1,17,117,3,,,,,,,,,,,,
1,18,42,9,,,,,,,,,,,,
8,28,428,4,,,,,,,,,,,,
1,8,76,16,,,,,,,,,,,,
1,12,42,0,,,,,,,,,,,,
1,31,89,13,,,,,,,,,,,,
1,12,55,18,,,,,,,,,,,,
1,42,115,11,,,,,,,,,,,,
1,37,187,10,,,,,,,,,,,,
1,18,206,8,,,,,,,,,,,,
1,13,73,8,,,,,,,,,,,,
1,15,59,17,,,,,,,,,,,,
1,12,151,0,,,,,,,,,,,,
1,5,165,1,,,,,,,,,,,,
8,1,112,3,,,,,,,,,,,,
1,17,82,12,,,,,,,,,,,,
1,11,129,17,,,,,,,,,,,,
1,26,47,9,,,,,,,,,,,,
1,5,40,6,,,,,,,,,,,,
1,14,88,13,,,,,,,,,,,,
1,6,138,4,,,,,,,,,,,,
8,1,137,15,,,,,,,,,,,,
1,5,38,2,,,,,,,,,,,,
1,4,25,4,,,,,,,,,,,,
1,17,183,21,,,,,,,,,,,,
1,15,67,6,,,,,,,,,,,,
8,8,270,5,,,,,,,,,,,,
1,25,92,18,,,,,,,,,,,,
1,29,119,8,,,,,,,,,,,,
1,21,68,1,,,,,,,,,,,,
1,7,54,6,,,,,,,,,,,,
1,3,50,14,,,,,,,,,,,,
1,8,54,8,,,,,,,,,,,,
1,10,56,1,,,,,,,,,,,,
1,9,59,25,,,,,,,,,,,,
1,33,144,0,,,,,,,,,,,,
1,62,160,2,,,,,,,,,,,,
1,28,73,1,,,,,,,,,,,,
8,12,169,8,,,,,,,,,,,,
1,25,45,2,,,,,,,,,,,,
1,21,104,7,,,,,,,,,,,,
1,1,226,10,,,,,,,,,,,,
1,3,31,4,,,,,,,,,,,,
1,1,19,19,,,,,,,,,,,,
1,9,58,3,,,,,,,,,,,,
1,35,204,0,,,,,,,,,,,,
1,15,163,5,,,,,,,,,,,,
1,8,57,9,,,,,,,,,,,,
1,25,69,5,,,,,,,,,,,,
1,6,79,36,,,,,,,,,,,,
1,21,81,6,,,,,,,,,,,,
1,11,45,7,,,,,,,,,,,,
8,1,85,15,,,,,,,,,,,,
1,13,98,5,,,,,,,,,,,,
1,35,109,10,,,,,,,,,,,,
1,5,85,6,,,,,,,,,,,,
1,21,82,2,,,,,,,,,,,,
1,35,76,10,,,,,,,,,,,,
8,2,142,12,,,,,,,,,,,,
8,2,173,8,,,,,,,,,,,,
1,7,922,17,,,,,,,,,,,,
8,2,116,10,,,,,,,,,,,,
1,29,90,18,,,,,,,,,,,,
1,16,74,1,,,,,,,,,,,,
1,20,53,1,,,,,,,,,,,,
1,5,69,3,,,,,,,,,,,,
1,7,49,4,,,,,,,,,,,,
1,39,140,7,,,,,,,,,,,,
1,2,40,7,,,,,,,,,,,,
1,16,106,31,,,,,,,,,,,,
1,16,129,0,,,,,,,,,,,,
1,10,60,2,,,,,,,,,,,,
1,29,103,15,,,,,,,,,,,,
1,29,87,1,,,,,,,,,,,,
1,15,78,5,,,,,,,,,,,,
8,28,214,11,,,,,,,,,,,,
8,13,233,26,,,,,,,,,,,,
1,3,42,6,,,,,,,,,,,,
8,16,325,9,,,,,,,,,,,,
1,33,162,20,,,,,,,,,,,,
1,41,84,7,,,,,,,,,,,,
1,25,109,2,,,,,,,,,,,,
1,37,62,1,,,,,,,,,,,,
1,26,63,24,,,,,,,,,,,,
1,7,45,37,,,,,,,,,,,,
1,7,49,2,,,,,,,,,,,,
1,3,43,6,,,,,,,,,,,,
1,1,27,5,,,,,,,,,,,,
1,10,104,22,,,,,,,,,,,,
1,7,50,10,,,,,,,,,,,,
1,7,42,0,,,,,,,,,,,,
1,17,70,4,,,,,,,,,,,,
1,27,86,22,,,,,,,,,,,,
1,12,49,0,,,,,,,,,,,,
8,4,66,14,,,,,,,,,,,,
1,4,38,2,,,,,,,,,,,,
1,2,42,14,,,,,,,,,,,,
8,6,140,14,,,,,,,,,,,,
1,53,184,2,,,,,,,,,,,,
1,11,56,3,,,,,,,,,,,,
1,5,42,3,,,,,,,,,,,,
1,7,47,6,,,,,,,,,,,,
1,28,99,6,,,,,,,,,,,,
1,19,73,2,,,,,,,,,,,,
8,2,139,25,,,,,,,,,,,,
1,15,55,1,,,,,,,,,,,,
1,9,52,7,,,,,,,,,,,,
1,2,41,3,,,,,,,,,,,,
1,7,79,35,,,,,,,,,,,,
1,4,34,3,,,,,,,,,,,,
1,9,59,4,,,,,,,,,,,,
1,1,16,2,,,,,,,,,,,,
1,29,106,8,,,,,,,,,,,,
8,2,113,3,,,,,,,,,,,,
1,37,95,3,,,,,,,,,,,,
1,7,74,10,,,,,,,,,,,,
8,1,46,1,,,,,,,,,,,,
1,5,47,10,,,,,,,,,,,,
1,9,52,18,,,,,,,,,,,,
1,11,55,6,,,,,,,,,,,,
8,20,330,11,,,,,,,,,,,,
8,4,74,2,,,,,,,,,,,,
1,5,126,10,,,,,,,,,,,,
1,14,35,5,,,,,,,,,,,,
1,52,152,1,,,,,,,,,,,,
1,6,33,18,,,,,,,,,,,,
1,17,87,0,,,,,,,,,,,,
1,11,117,2,,,,,,,,,,,,
1,10,66,9,,,,,,,,,,,,
1,3,59,4,,,,,,,,,,,,
1,4,73,0,,,,,,,,,,,,
8,9,170,23,,,,,,,,,,,,
8,37,427,30,,,,,,,,,,,,
1,22,110,2,,,,,,,,,,,,
1,37,105,17,,,,,,,,,,,,
1,64,125,1,,,,,,,,,,,,
1,45,128,4,,,,,,,,,,,,
1,14,113,25,,,,,,,,,,,,
1,16,59,16,,,,,,,,,,,,
1,56,175,42,,,,,,,,,,,,
1,38,53,1,,,,,,,,,,,,
1,1,45,2,,,,,,,,,,,,
1,1,55,7,,,,,,,,,,,,
8,12,136,20,,,,,,,,,,,,
1,2,22,7,,,,,,,,,,,,
1,108,261,4,,,,,,,,,,,,
1,5,63,5,,,,,,,,,,,,
1,17,53,6,,,,,,,,,,,,
1,36,86,1,,,,,,,,,,,,
1,8,33,5,,,,,,,,,,,,
1,18,56,28,,,,,,,,,,,,
1,8,41,13,,,,,,,,,,,,
1,37,94,5,,,,,,,,,,,,
1,10,66,4,,,,,,,,,,,,
8,11,192,6,,,,,,,,,,,,
1,22,142,13,,,,,,,,,,,,
1,30,222,6,,,,,,,,,,,,
1,16,61,5,,,,,,,,,,,,
1,11,53,8,,,,,,,,,,,,
8,3,70,13,,,,,,,,,,,,
1,1,39,11,,,,,,,,,,,,
1,20,74,21,,,,,,,,,,,,
1,35,146,2,,,,,,,,,,,,
1,12,80,1,,,,,,,,,,,,
1,7,69,4,,,,,,,,,,,,
1,10,76,18,,,,,,,,,,,,
8,31,387,28,,,,,,,,,,,,
1,6,42,12,,,,,,,,,,,,
1,35,111,7,,,,,,,,,,,,
1,15,57,10,,,,,,,,,,,,
1,5,38,1,,,,,,,,,,,,
1,25,71,12,,,,,,,,,,,,
1,9,42,4,,,,,,,,,,,,
8,10,236,8,,,,,,,,,,,,
1,51,167,2,,,,,,,,,,,,
8,9,209,11,,,,,,,,,,,,
1,11,89,9,,,,,,,,,,,,
1,4,52,8,,,,,,,,,,,,
1,4,29,9,,,,,,,,,,,,
1,17,146,8,,,,,,,,,,,,
1,8,45,4,,,,,,,,,,,,
1,6,55,8,,,,,,,,,,,,
1,25,62,10,,,,,,,,,,,,
1,96,241,5,,,,,,,,,,,,
1,9,52,18,,,,,,,,,,,,
1,9,69,10,,,,,,,,,,,,
1,9,58,4,,,,,,,,,,,,
1,7,91,15,,,,,,,,,,,,
1,20,105,5,,,,,,,,,,,,
1,27,111,34,,,,,,,,,,,,
1,21,139,1,,,,,,,,,,,,
1,16,165,6,,,,,,,,,,,,
1,12,99,18,,,,,,,,,,,,
1,36,107,12,,,,,,,,,,,,
1,10,58,14,,,,,,,,,,,,
8,1,133,15,,,,,,,,,,,,
1,30,194,2,,,,,,,,,,,,
8,12,202,9,,,,,,,,,,,,
1,3,204,18,,,,,,,,,,,,
1,22,111,11,,,,,,,,,,,,
1,8,77,26,,,,,,,,,,,,
1,90,178,7,,,,,,,,,,,,
1,15,64,6,,,,,,,,,,,,
8,19,495,5,,,,,,,,,,,,
1,20,101,16,,,,,,,,,,,,
1,20,104,17,,,,,,,,,,,,
1,17,87,1,,,,,,,,,,,,
8,15,613,19,,,,,,,,,,,,
1,3,69,3,,,,,,,,,,,,
1,20,196,45,,,,,,,,,,,,
1,2,72,9,,,,,,,,,,,,
1,79,209,10,,,,,,,,,,,,
1,18,79,0,,,,,,,,,,,,
1,29,97,0,,,,,,,,,,,,
8,1,81,2,,,,,,,,,,,,
1,5,45,9,,,,,,,,,,,,
1,4,72,29,,,,,,,,,,,,
1,8,62,7,,,,,,,,,,,,
1,8,72,6,,,,,,,,,,,,
1,13,103,26,,,,,,,,,,,,
1,22,64,2,,,,,,,,,,,,
8,9,182,2,,,,,,,,,,,,
1,10,51,14,,,,,,,,,,,,
1,9,44,5,,,,,,,,,,,,
1,38,124,17,,,,,,,,,,,,
1,44,136,13,,,,,,,,,,,,
1,14,59,2,,,,,,,,,,,,
1,2,44,7,,,,,,,,,,,,
1,22,92,2,,,,,,,,,,,,
1,5,48,13,,,,,,,,,,,,
1,13,89,22,,,,,,,,,,,,
1,9,120,13,,,,,,,,,,,,
1,22,85,0,,,,,,,,,,,,
1,41,119,8,,,,,,,,,,,,
1,25,108,27,,,,,,,,,,,,
1,15,71,7,,,,,,,,,,,,
1,29,90,12,,,,,,,,,,,,
1,26,65,10,,,,,,,,,,,,
1,5,33,8,,,,,,,,,,,,
8,20,392,13,,,,,,,,,,,,
1,8,83,12,,,,,,,,,,,,
1,31,125,9,,,,,,,,,,,,
1,7,102,1,,,,,,,,,,,,
1,61,128,9,,,,,,,,,,,,
1,28,95,3,,,,,,,,,,,,
1,9,63,0,,,,,,,,,,,,
1,11,49,13,,,,,,,,,,,,
1,5,38,36,,,,,,,,,,,,
1,17,106,0,,,,,,,,,,,,
1,12,97,2,,,,,,,,,,,,
1,23,77,9,,,,,,,,,,,,
8,7,84,3,,,,,,,,,,,,
1,7,75,26,,,,,,,,,,,,
1,17,87,3,,,,,,,,,,,,
1,5,49,11,,,,,,,,,,,,
1,15,169,13,,,,,,,,,,,,
1,35,86,12,,,,,,,,,,,,
1,2,29,10,,,,,,,,,,,,
1,3,30,3,,,,,,,,,,,,
1,8,35,3,,,,,,,,,,,,
8,6,113,2,,,,,,,,,,,,
1,18,89,9,,,,,,,,,,,,
1,23,73,2,,,,,,,,,,,,
1,12,74,11,,,,,,,,,,,,
1,5,26,8,,,,,,,,,,,,
1,23,68,0,,,,,,,,,,,,
1,6,86,18,,,,,,,,,,,,
1,4,31,8,,,,,,,,,,,,
1,3,24,15,,,,,,,,,,,,
8,6,167,8,,,,,,,,,,,,
1,7,81,1,,,,,,,,,,,,
1,10,123,2,,,,,,,,,,,,
1,39,133,3,,,,,,,,,,,,
1,18,95,4,,,,,,,,,,,,
1,11,55,9,,,,,,,,,,,,
1,18,286,13,,,,,,,,,,,,
8,10,225,5,,,,,,,,,,,,
1,12,108,10,,,,,,,,,,,,
1,6,53,18,,,,,,,,,,,,
1,11,53,16,,,,,,,,,,,,
1,35,129,19,,,,,,,,,,,,
1,13,71,1,,,,,,,,,,,,
1,5,33,17,,,,,,,,,,,,
1,9,53,2,,,,,,,,,,,,
8,11,139,4,,,,,,,,,,,,
1,5,38,10,,,,,,,,,,,,
1,56,113,2,,,,,,,,,,,,
1,15,104,9,,,,,,,,,,,,
1,19,92,14,,,,,,,,,,,,
8,4,107,3,,,,,,,,,,,,
1,7,97,9,,,,,,,,,,,,
1,51,93,0,,,,,,,,,,,,
1,12,113,39,,,,,,,,,,,,
1,16,143,27,,,,,,,,,,,,
1,5,57,3,,,,,,,,,,,,
1,20,110,7,,,,,,,,,,,,
1,20,67,10,,,,,,,,,,,,
8,25,351,2,,,,,,,,,,,,
1,6,51,0,,,,,,,,,,,,
8,19,387,5,,,,,,,,,,,,
1,10,57,2,,,,,,,,,,,,
8,3,103,18,,,,,,,,,,,,
1,26,88,10,,,,,,,,,,,,
1,25,142,11,,,,,,,,,,,,
1,6,57,5,,,,,,,,,,,,
1,8,112,4,,,,,,,,,,,,
1,23,74,7,,,,,,,,,,,,
1,17,52,29,,,,,,,,,,,,
1,18,61,3,,,,,,,,,,,,
1,12,68,9,,,,,,,,,,,,
1,3,28,7,,,,,,,,,,,,
8,7,116,3,,,,,,,,,,,,
1,8,57,1,,,,,,,,,,,,
1,15,37,15,,,,,,,,,,,,
1,54,260,2,,,,,,,,,,,,
1,15,55,20,,,,,,,,,,,,
1,4,51,1,,,,,,,,,,,,
1,1,36,10,,,,,,,,,,,,
1,5,39,1,,,,,,,,,,,,
1,4,44,7,,,,,,,,,,,,
1,32,119,7,,,,,,,,,,,,
1,35,107,9,,,,,,,,,,,,
1,6,45,2,,,,,,,,,,,,
1,12,76,13,,,,,,,,,,,,
1,10,56,1,,,,,,,,,,,,
1,7,101,5,,,,,,,,,,,,
1,16,79,19,,,,,,,,,,,,
8,3,146,5,,,,,,,,,,,,
1,5,52,26,,,,,,,,,,,,
1,1,202,7,,,,,,,,,,,,
1,12,72,19,,,,,,,,,,,,
1,4,56,1,,,,,,,,,,,,
1,9,63,2,,,,,,,,,,,,
1,23,81,3,,,,,,,,,,,,
1,14,135,14,,,,,,,,,,,,
1,4,50,33,,,,,,,,,,,,
1,5,63,3,,,,,,,,,,,,
1,13,55,8,,,,,,,,,,,,
1,17,70,2,,,,,,,,,,,,
8,7,300,4,,,,,,,,,,,,
1,11,76,14,,,,,,,,,,,,
1,25,114,5,,,,,,,,,,,,
8,10,209,15,,,,,,,,,,,,
8,1,219,7,,,,,,,,,,,,
1,11,96,5,,,,,,,,,,,,
1,5,62,18,,,,,,,,,,,,
1,11,48,7,,,,,,,,,,,,
1,27,105,5,,,,,,,,,,,,
1,14,88,30,,,,,,,,,,,,
1,5,98,2,,,,,,,,,,,,
1,5,59,4,,,,,,,,,,,,
1,2,52,16,,,,,,,,,,,,
1,6,42,9,,,,,,,,,,,,
1,26,124,27,,,,,,,,,,,,
1,19,118,0,,,,,,,,,,,,
1,20,82,3,,,,,,,,,,,,
1,11,48,3,,,,,,,,,,,,
1,9,107,6,,,,,,,,,,,,
1,10,70,28,,,,,,,,,,,,
1,10,1008,24,,,,,,,,,,,,
8,18,223,18,,,,,,,,,,,,
1,18,71,0,,,,,,,,,,,,
1,45,128,7,,,,,,,,,,,,
8,30,376,8,,,,,,,,,,,,
1,2,25,16,,,,,,,,,,,,
1,14,63,5,,,,,,,,,,,,
1,15,74,4,,,,,,,,,,,,
1,5,66,10,,,,,,,,,,,,
8,4,133,21,,,,,,,,,,,,
1,7,85,23,,,,,,,,,,,,
1,24,180,12,,,,,,,,,,,,
1,16,68,4,,,,,,,,,,,,
1,7,82,18,,,,,,,,,,,,
1,9,41,28,,,,,,,,,,,,
1,19,96,13,,,,,,,,,,,,
1,22,128,5,,,,,,,,,,,,
1,32,137,9,,,,,,,,,,,,
8,6,214,9,,,,,,,,,,,,
1,52,183,13,,,,,,,,,,,,
8,21,266,47,,,,,,,,,,,,
1,36,101,22,,,,,,,,,,,,
1,1,22,22,,,,,,,,,,,,
1,5,49,1,,,,,,,,,,,,
1,10,45,14,,,,,,,,,,,,
1,25,86,31,,,,,,,,,,,,
1,25,100,3,,,,,,,,,,,,
1,30,105,8,,,,,,,,,,,,
1,45,83,22,,,,,,,,,,,,
1,15,112,8,,,,,,,,,,,,
8,6,91,14,,,,,,,,,,,,
1,5,25,0,,,,,,,,,,,,
8,1,91,25,,,,,,,,,,,,
1,15,68,14,,,,,,,,,,,,
1,14,72,6,,,,,,,,,,,,
1,6,40,8,,,,,,,,,,,,
1,47,165,21,,,,,,,,,,,,
8,5,92,3,,,,,,,,,,,,
8,2,76,8,,,,,,,,,,,,
1,4,58,5,,,,,,,,,,,,
1,44,114,1,,,,,,,,,,,,
8,3,127,2,,,,,,,,,,,,
1,5,51,18,,,,,,,,,,,,
1,8,56,32,,,,,,,,,,,,
1,28,251,1,,,,,,,,,,,,
1,3,27,9,,,,,,,,,,,,
8,10,212,13,,,,,,,,,,,,
8,3,83,1,,,,,,,,,,,,
1,6,38,4,,,,,,,,,,,,
1,29,80,33,,,,,,,,,,,,
1,16,93,1,,,,,,,,,,,,
1,13,53,13,,,,,,,,,,,,
1,8,59,0,,,,,,,,,,,,
8,1,43,31,,,,,,,,,,,,
8,13,372,2,,,,,,,,,,,,
1,26,147,7,,,,,,,,,,,,
1,31,94,3,,,,,,,,,,,,
8,3,61,16,,,,,,,,,,,,
1,26,135,20,,,,,,,,,,,,
1,14,67,25,,,,,,,,,,,,
8,5,106,12,,,,,,,,,,,,
1,36,152,18,,,,,,,,,,,,
1,8,217,12,,,,,,,,,,,,
1,11,61,1,,,,,,,,,,,,
8,2,68,29,,,,,,,,,,,,
1,5,77,4,,,,,,,,,,,,
1,24,137,14,,,,,,,,,,,,
1,16,68,13,,,,,,,,,,,,
1,9,88,3,,,,,,,,,,,,
8,6,135,5,,,,,,,,,,,,
8,3,152,5,,,,,,,,,,,,
1,12,83,1,,,,,,,,,,,,
1,15,146,9,,,,,,,,,,,,
1,27,76,1,,,,,,,,,,,,
1,17,59,19,,,,,,,,,,,,
1,10,119,8,,,,,,,,,,,,
1,26,64,32,,,,,,,,,,,,
1,3,47,2,,,,,,,,,,,,
8,15,225,11,,,,,,,,,,,,
1,8,58,3,,,,,,,,,,,,
1,61,182,16,,,,,,,,,,,,
1,26,87,2,,,,,,,,,,,,
8,19,187,13,,,,,,,,,,,,
1,18,66,24,,,,,,,,,,,,
1,17,59,6,,,,,,,,,,,,
1,45,131,2,,,,,,,,,,,,
1,30,91,29,,,,,,,,,,,,
8,3,65,5,,,,,,,,,,,,
1,13,68,6,,,,,,,,,,,,
1,43,127,11,,,,,,,,,,,,
1,26,121,26,,,,,,,,,,,,
1,4,33,14,,,,,,,,,,,,
1,8,59,3,,,,,,,,,,,,
8,3,210,8,,,,,,,,,,,,
1,15,88,8,,,,,,,,,,,,
1,15,69,9,,,,,,,,,,,,
1,4,38,10,,,,,,,,,,,,
1,20,81,13,,,,,,,,,,,,
8,2,42,6,,,,,,,,,,,,
8,23,300,2,,,,,,,,,,,,
1,3,94,7,,,,,,,,,,,,
1,4,35,10,,,,,,,,,,,,
1,53,155,5,,,,,,,,,,,,
1,19,87,7,,,,,,,,,,,,
1,5,70,5,,,,,,,,,,,,
8,6,105,6,,,,,,,,,,,,
1,3,38,2,,,,,,,,,,,,
1,4,42,18,,,,,,,,,,,,
1,3,31,18,,,,,,,,,,,,
1,19,103,6,,,,,,,,,,,,
1,28,106,7,,,,,,,,,,,,
1,3,32,3,,,,,,,,,,,,
1,4,42,5,,,,,,,,,,,,
1,1,18,10,,,,,,,,,,,,
1,26,81,8,,,,,,,,,,,,
1,4,18,6,,,,,,,,,,,,
1,22,89,12,,,,,,,,,,,,
1,54,247,1,,,,,,,,,,,,
1,39,110,3,,,,,,,,,,,,
8,32,278,15,,,,,,,,,,,,
8,6,123,18,,,,,,,,,,,,
1,39,102,9,,,,,,,,,,,,
1,19,69,9,,,,,,,,,,,,
1,8,61,0,,,,,,,,,,,,
1,25,84,22,,,,,,,,,,,,
1,82,217,34,,,,,,,,,,,,
1,14,73,4,,,,,,,,,,,,
1,2,55,1,,,,,,,,,,,,
1,11,62,23,,,,,,,,,,,,
1,12,67,0,,,,,,,,,,,,
1,6,95,3,,,,,,,,,,,,
8,16,196,21,,,,,,,,,,,,
8,27,329,7,,,,,,,,,,,,
1,1,33,8,,,,,,,,,,,,
1,24,149,6,,,,,,,,,,,,
1,5,36,19,,,,,,,,,,,,
1,7,52,3,,,,,,,,,,,,
1,10,142,14,,,,,,,,,,,,
1,4,124,14,,,,,,,,,,,,
1,28,99,7,,,,,,,,,,,,
1,8,65,6,,,,,,,,,,,,
1,11,62,8,,,,,,,,,,,,
1,5,71,27,,,,,,,,,,,,
8,22,237,12,,,,,,,,,,,,
1,13,80,12,,,,,,,,,,,,
1,11,64,3,,,,,,,,,,,,
1,18,106,17,,,,,,,,,,,,
1,35,86,1,,,,,,,,,,,,
1,3,119,6,,,,,,,,,,,,
1,13,86,5,,,,,,,,,,,,
8,3,91,6,,,,,,,,,,,,
1,2,38,4,,,,,,,,,,,,
1,21,79,22,,,,,,,,,,,,
1,6,41,4,,,,,,,,,,,,
1,24,89,8,,,,,,,,,,,,
1,24,113,29,,,,,,,,,,,,
1,24,80,1,,,,,,,,,,,,
1,13,56,3,,,,,,,,,,,,
1,10,58,4,,,,,,,,,,,,
1,8,81,8,,,,,,,,,,,,
1,47,139,2,,,,,,,,,,,,
8,7,164,17,,,,,,,,,,,,
1,17,100,17,,,,,,,,,,,,
1,35,129,5,,,,,,,,,,,,
1,8,40,5,,,,,,,,,,,,
1,21,86,18,,,,,,,,,,,,
1,34,58,1,,,,,,,,,,,,
8,3,96,8,,,,,,,,,,,,
1,40,110,8,,,,,,,,,,,,
1,26,71,11,,,,,,,,,,,,
8,30,341,27,,,,,,,,,,,,
1,23,50,3,,,,,,,,,,,,
1,7,39,10,,,,,,,,,,,,
1,68,159,7,,,,,,,,,,,,
1,6,39,13,,,,,,,,,,,,
1,2,23,9,,,,,,,,,,,,
1,4,38,0,,,,,,,,,,,,
8,5,94,4,,,,,,,,,,,,
1,13,74,1,,,,,,,,,,,,
8,38,300,3,,,,,,,,,,,,
1,16,85,6,,,,,,,,,,,,
1,6,42,3,,,,,,,,,,,,
1,11,48,5,,,,,,,,,,,,
1,7,89,16,,,,,,,,,,,,
1,7,40,18,,,,,,,,,,,,
1,20,92,9,,,,,,,,,,,,
1,7,38,13,,,,,,,,,,,,
1,37,102,0,,,,,,,,,,,,
1,28,50,15,,,,,,,,,,,,
1,27,92,1,,,,,,,,,,,,
8,12,125,9,,,,,,,,,,,,
1,10,95,8,,,,,,,,,,,,
1,12,83,17,,,,,,,,,,,,
1,1,20,2,,,,,,,,,,,,
1,61,219,18,,,,,,,,,,,,
1,10,65,0,,,,,,,,,,,,
1,18,52,32,,,,,,,,,,,,
1,7,33,5,,,,,,,,,,,,
1,39,166,9,,,,,,,,,,,,
1,17,83,4,,,,,,,,,,,,
1,80,333,2,,,,,,,,,,,,
1,24,87,13,,,,,,,,,,,,
1,24,91,0,,,,,,,,,,,,
1,14,55,6,,,,,,,,,,,,
8,1,73,49,,,,,,,,,,,,
1,11,39,4,,,,,,,,,,,,
8,4,146,5,,,,,,,,,,,,
