WorkstationGroupID,Number of Items,Service Time,Time between arrivals,,Evening Times Between Arrivals
1,64,414,9,,
1,67,180,12,,
1,23,79,1,,
1,10,73,0,,
1,18,97,1,,
8,4,104,24,,
1,126,105,3,,
1,2,26,26,,
1,21,52,19,,
1,1,72,5,,
1,19,225,7,,
8,9,316,12,,
1,19,75,8,,
8,9,264,1,,
1,17,73,24,,
1,11,59,2,,
8,6,124,13,,
1,2,48,22,,
1,67,174,5,,
1,109,379,7,,
1,6,52,10,,
1,7,60,4,,
1,23,97,38,,
1,16,73,18,,
1,21,61,7,,
8,29,274,34,,
1,17,92,13,,
1,23,74,1,,
1,9,48,6,,
1,7,41,31,,
1,66,169,10,,
1,26,111,1,,
1,32,84,17,,
8,7,103,8,,
1,5,43,5,,
1,7,78,10,,
1,11,61,9,,
8,31,375,19,,
1,5,60,16,,
1,4,45,17,,
1,34,94,7,,
1,9,59,2,,
1,14,74,10,,
8,10,255,8,,
1,18,67,1,,
1,12,42,29,,
1,34,108,9,,
1,18,81,4,,
1,5,44,7,,
8,5,245,6,,
1,49,152,11,,
1,3,37,0,,
1,18,94,4,,
1,31,60,16,,
1,12,86,15,,
1,35,132,2,,
1,11,37,13,,
1,2,40,3,,
1,1,44,11,,
1,8,92,7,,
1,55,149,3,,
1,11,77,16,,
1,25,91,4,,
1,12,65,3,,
1,11,71,9,,
1,22,66,35,,
1,5,39,10,,
1,2,22,5,,
1,17,58,3,,
1,28,90,8,,
1,13,82,1,,
1,5,166,4,,
1,15,61,1,,
1,8,63,7,,
1,13,56,0,,
8,6,198,1,,
1,9,63,33,,
1,15,58,6,,
1,152,340,8,,
8,1,34,1,,
8,1,188,4,,
1,6,42,3,,
1,17,85,0,,
1,7,32,8,,
1,10,26,5,,
1,15,365,0,,
1,4,39,13,,
8,2,173,6,,
1,26,88,2,,
1,35,137,2,,
1,22,54,3,,
1,37,89,13,,
1,40,152,33,,
1,40,114,5,,
1,16,79,8,,
1,18,65,22,,
1,11,87,8,,
1,74,120,14,,
8,9,79,21,,
1,19,95,6,,
1,20,64,2,,
1,56,118,10,,
8,43,397,18,,
1,25,84,0,,
8,1,69,5,,
1,35,127,3,,
1,2,42,14,,
8,17,248,12,,
1,3,42,15,,
1,10,51,1,,
1,13,83,9,,
1,5,69,10,,
8,10,246,7,,
1,85,151,8,,
1,11,100,6,,
1,6,69,10,,
1,1,36,25,,
1,30,118,3,,
1,26,161,4,,
1,11,88,1,,
1,27,80,3,,
1,7,53,23,,
1,21,89,20,,
1,29,106,5,,
1,17,133,5,,
1,6,40,24,,
1,4,82,7,,
1,13,103,7,,
1,24,90,16,,
1,16,66,5,,
1,35,129,22,,
8,3,194,15,,
1,16,93,4,,
1,14,79,6,,
1,2,19,19,,
1,3,37,1,,
8,4,133,2,,
1,15,65,0,,
1,43,141,6,,
1,57,189,28,,
1,4,33,17,,
1,7,116,9,,
1,38,186,1,,
1,1,23,1,,
8,14,192,3,,
1,4,49,2,,
1,1,32,1,,
1,73,296,16,,
1,16,118,15,,
1,1,44,4,,
1,14,51,11,,
1,17,82,5,,
1,9,69,12,,
8,1,81,10,,
1,8,44,2,,
1,7,41,4,,
8,4,216,7,,
1,18,36,13,,
1,5,89,17,,
1,5,40,1,,
1,23,70,3,,
1,14,58,2,,
1,4,32,5,,
1,23,94,1,,
1,8,69,6,,
1,20,37,10,,
8,11,212,10,,
1,11,41,2,,
1,59,185,15,,
1,8,62,7,,
1,6,41,0,,
1,16,194,8,,
8,5,175,1,,
1,22,83,1,,
1,37,120,7,,
1,4,62,2,,
1,11,38,22,,
1,19,93,2,,
1,2,22,12,,
1,25,74,2,,
1,11,40,8,,
1,40,141,14,,
1,2,115,13,,
1,38,83,5,,
1,10,56,20,,
8,26,364,1,,
1,10,48,11,,
1,33,75,1,,
1,1,38,4,,
1,28,77,19,,
1,5,65,10,,
1,11,58,3,,
1,31,105,9,,
1,3,57,3,,
8,25,262,5,,
8,3,120,11,,
1,15,55,0,,
1,3,37,10,,
1,17,55,2,,
1,10,58,5,,
1,31,111,7,,
1,11,56,3,,
1,16,61,10,,
1,9,71,1,,
1,11,61,17,,
1,12,61,10,,
1,3,59,5,,
1,6,43,7,,
1,52,210,3,,
1,13,87,8,,
1,1,34,11,,
1,56,101,9,,
1,6,61,1,,
8,9,233,4,,
1,9,68,3,,
1,16,56,6,,
1,15,84,2,,
1,16,52,4,,
1,1,23,23,,
1,13,85,16,,
1,7,84,2,,
1,17,118,3,,
1,23,68,4,,
1,24,91,5,,
1,6,25,19,,
1,2,20,6,,
1,9,62,0,,
1,12,53,14,,
1,18,296,16,,
1,14,60,4,,
1,18,67,6,,
8,1,77,5,,
1,31,125,8,,
1,5,35,8,,
1,12,46,1,,
1,12,46,19,,
1,24,100,0,,
1,12,53,0,,
8,2,64,7,,
1,1,22,2,,
1,15,73,11,,
1,10,27,6,,
1,46,128,1,,
1,7,70,2,,
1,11,66,7,,
8,5,79,11,,
1,11,65,6,,
1,10,62,2,,
8,2,62,9,,
8,1,65,18,,
1,16,111,7,,
1,29,88,6,,
1,20,126,2,,
1,6,137,3,,
1,33,222,12,,
1,6,34,3,,
1,17,81,0,,
8,1,243,2,,
8,6,103,12,,
8,1,63,17,,
1,16,67,8,,
1,11,83,23,,
1,13,66,15,,
8,4,109,1,,
1,18,88,3,,
1,9,69,17,,
1,2,106,7,,
8,5,272,1,,
1,36,104,8,,
1,12,62,8,,
1,3,23,6,,
1,27,149,17,,
1,40,80,5,,
1,77,168,16,,
1,11,94,10,,
1,23,62,10,,
8,6,246,18,,
1,22,91,3,,
1,21,84,3,,
1,4,42,15,,
1,5,32,13,,
1,6,37,5,,
8,12,308,9,,
1,8,111,5,,
1,8,83,3,,
1,2,25,15,,
1,14,81,2,,
1,22,101,8,,
1,8,62,6,,
1,31,200,4,,
1,3,26,23,,
1,27,145,3,,
1,11,50,19,,
1,20,125,7,,
1,13,58,9,,
1,18,95,7,,
1,33,123,8,,
1,19,54,6,,
8,5,178,1,,
1,49,373,27,,
1,12,56,20,,
1,2,52,7,,
8,13,146,19,,
1,71,238,10,,
1,11,108,2,,
1,1,37,2,,
1,15,95,12,,
1,6,59,9,,
1,157,372,5,,
1,23,129,9,,
1,24,109,11,,
1,22,62,25,,
1,14,105,15,,
8,4,53,4,,
8,1,95,5,,
1,10,66,9,,
1,15,88,4,,
1,19,65,5,,
8,2,174,26,,
8,18,365,5,,
1,17,67,11,,
1,19,95,6,,
1,13,65,12,,
1,7,53,3,,
1,9,58,9,,
8,40,781,7,,
1,24,96,19,,
1,29,105,13,,
1,27,74,2,,
1,11,58,0,,
1,50,113,8,,
1,12,69,16,,
1,26,111,34,,
1,12,41,2,,
1,28,103,1,,
8,9,223,1,,
1,10,47,10,,
1,16,71,5,,
1,21,79,13,,
1,5,25,9,,
1,25,64,10,,
1,9,44,4,,
1,13,116,2,,
1,6,100,20,,
1,17,64,8,,
1,30,56,10,,
1,5,29,3,,
1,7,47,7,,
1,6,31,0,,
1,31,98,4,,
1,2,35,15,,
1,4,41,12,,
1,14,65,5,,
1,22,58,0,,
1,40,81,3,,
1,15,50,1,,
1,12,58,20,,
1,33,120,6,,
1,8,44,23,,
1,26,89,5,,
1,25,170,2,,
1,13,50,2,,
1,7,76,0,,
1,4,42,12,,
1,18,129,5,,
8,16,239,2,,
1,10,83,4,,
8,19,183,25,,
1,6,42,28,,
1,8,49,4,,
1,7,53,2,,
1,23,113,8,,
1,11,66,12,,
1,44,107,23,,
1,19,78,8,,
1,16,103,8,,
1,21,122,15,,
1,8,75,10,,
1,12,69,29,,
1,12,67,11,,
8,8,331,3,,
1,51,157,22,,
1,54,137,4,,
1,38,119,12,,
1,7,40,9,,
8,4,126,6,,
1,2,26,1,,
1,11,76,24,,
1,8,56,1,,
1,11,54,51,,
1,34,105,3,,
1,26,93,1,,
1,12,63,11,,
1,7,46,12,,
1,10,78,2,,
1,2,34,14,,
8,1,95,18,,
1,7,111,2,,
1,3,68,4,,
1,25,108,0,,
1,2,35,29,,
1,17,103,6,,
1,2,101,3,,
1,19,151,0,,
1,4,55,26,,
1,10,45,7,,
8,8,126,2,,
8,8,212,20,,
1,41,116,12,,
1,4,53,3,,
1,7,51,1,,
1,36,124,22,,
8,11,238,1,,
1,11,45,4,,
1,17,84,22,,
1,7,75,19,,
1,16,114,12,,
1,8,78,8,,
8,21,363,12,,
1,13,61,11,,
1,19,69,13,,
1,24,92,0,,
1,10,53,34,,
1,5,34,3,,
1,42,165,15,,
8,4,73,1,,
1,9,72,3,,
1,22,67,2,,
1,13,85,10,,
1,35,101,24,,
1,20,77,31,,
1,4,54,2,,
1,2,27,0,,
8,3,62,11,,
8,8,172,7,,
1,31,74,9,,
1,10,51,17,,
1,7,31,0,,
1,114,255,8,,
1,4,37,10,,
8,5,158,13,,
1,2,20,2,,
1,10,38,1,,
1,29,195,11,,
1,8,97,3,,
1,34,219,3,,
1,6,41,20,,
1,14,46,21,,
1,14,159,25,,
1,7,39,22,,
8,2,84,3,,
1,26,127,14,,
1,21,68,2,,
8,1,71,18,,
8,9,174,47,,
8,4,76,1,,
1,9,46,5,,
1,21,95,0,,
8,7,102,22,,
1,9,64,4,,
1,5,54,12,,
1,10,46,2,,
1,47,147,1,,
1,11,42,29,,
8,1,31,10,,
1,2,48,3,,
1,28,100,1,,
1,21,78,1,,
1,18,128,1,,
1,19,99,9,,
1,1,33,6,,
8,18,227,1,,
8,2,55,19,,
8,4,144,7,,
1,17,89,0,,
1,6,43,29,,
8,16,224,5,,
1,7,75,9,,
1,8,72,12,,
1,12,75,2,,
1,8,94,2,,
1,11,88,26,,
1,8,61,4,,
1,12,82,20,,
1,1,30,6,,
1,7,47,15,,
1,5,60,7,,
8,11,118,2,,
1,9,86,7,,
1,1,92,1,,
1,37,110,4,,
1,17,104,11,,
1,6,62,9,,
1,53,234,19,,
1,5,88,10,,
8,1,50,24,,
1,21,99,1,,
1,6,61,13,,
1,7,48,12,,
8,4,105,3,,
8,6,172,2,,
1,15,65,0,,
8,10,177,2,,
1,49,125,21,,
1,18,78,8,,
1,1,30,0,,
1,9,61,30,,
1,28,79,4,,
1,10,134,3,,
1,16,156,24,,
1,5,139,8,,
8,2,49,1,,
1,11,69,26,,
1,24,78,13,,
1,17,55,9,,
8,4,127,1,,
1,13,64,20,,
1,3,34,0,,
8,10,318,7,,
8,4,84,18,,
1,37,103,4,,
1,20,83,5,,
1,15,67,1,,
1,39,155,9,,
1,10,50,10,,
1,24,47,7,,
1,21,104,30,,
8,12,138,3,,
1,6,38,7,,
1,24,93,0,,
1,38,106,5,,
8,12,483,6,,
1,9,58,16,,
1,21,79,4,,
1,28,104,7,,
1,10,66,7,,
1,4,73,15,,
8,1,158,0,,
8,15,118,7,,
1,8,56,3,,
1,8,59,10,,
1,11,81,10,,
1,7,70,2,,
1,17,98,9,,
1,2,21,7,,
1,1,20,10,,
1,52,110,4,,
1,9,57,1,,
1,3,32,5,,
1,15,136,1,,
1,24,60,26,,
1,8,51,5,,
1,18,125,1,,
1,7,84,3,,
1,13,73,14,,
8,6,78,1,,
1,22,60,10,,
1,5,36,1,,
1,15,67,16,,
1,7,35,12,,
8,4,79,7,,
1,7,35,3,,
1,21,52,9,,
1,8,41,2,,
1,30,93,2,,
1,10,52,4,,
1,53,145,11,,
8,9,146,1,,
1,1,25,3,,
1,22,77,4,,
1,7,60,14,,
1,4,30,2,,
1,12,41,2,,
1,43,165,3,,
1,8,34,8,,
1,34,152,4,,
8,2,93,11,,
1,7,59,11,,
1,26,74,2,,
1,20,59,11,,
1,19,200,5,,
1,10,52,30,,
1,8,49,13,,
1,41,93,9,,
1,13,33,1,,
1,7,119,0,,
8,17,228,3,,
1,7,69,9,,
8,1,43,14,,
1,10,259,6,,
1,12,125,23,,
1,14,75,0,,
8,2,71,2,,
1,8,122,15,,
1,17,93,11,,
1,48,144,36,,
1,5,46,7,,
8,1,40,4,,
1,22,137,12,,
1,17,88,15,,
1,49,166,8,,
1,28,131,0,,
1,28,58,1,,
8,37,322,13,,
1,1,20,20,,
1,6,56,24,,
1,3,33,4,,
1,2,40,1,,
8,5,140,2,,
1,25,90,25,,
1,5,43,1,,
1,14,83,11,,
1,15,58,0,,
1,16,81,18,,
1,15,66,11,,
1,14,87,2,,
1,4,52,22,,
1,40,139,3,,
1,3,51,2,,
1,6,41,14,,
1,10,17,9,,
1,24,78,2,,
1,28,78,1,,
1,22,87,5,,
1,56,104,10,,
1,6,45,2,,
8,9,457,6,,
1,17,89,9,,
1,16,165,28,,
1,71,195,15,,
1,46,207,12,,
1,10,43,21,,
1,1,25,1,,
1,24,68,3,,
1,21,69,18,,
1,3,40,3,,
1,80,224,4,,
8,9,172,33,,
1,11,53,7,,
1,18,151,4,,
1,13,65,16,,
1,8,43,43,,
1,5,36,6,,
1,25,165,9,,
1,8,72,21,,
1,6,80,6,,
1,15,60,27,,
8,8,146,18,,
1,19,75,1,,
1,11,123,10,,
1,3,30,4,,
1,25,101,14,,
1,1,23,1,,
1,14,112,11,,
1,32,72,11,,
1,16,95,23,,
1,12,48,9,,
1,29,87,29,,
1,11,56,3,,
1,35,110,7,,
1,8,54,5,,
8,7,121,14,,
1,16,133,5,,
1,5,32,0,,
8,25,391,22,,
1,29,89,2,,
1,8,76,6,,
1,9,70,2,,
1,38,202,47,,
1,17,95,11,,
1,11,36,10,,
1,5,29,0,,
1,5,77,2,,
8,16,202,9,,
1,9,36,15,,
1,13,52,2,,
1,1,10,1,,
1,3,105,9,,
1,4,19,9,,
1,10,57,10,,
1,17,74,17,,
1,12,28,3,,
1,11,60,1,,
1,22,86,24,,
1,11,48,2,,
1,27,70,27,,
1,53,113,3,,
1,9,51,0,,
1,9,55,3,,
1,17,71,13,,
1,11,64,14,,
1,24,85,10,,
1,17,76,11,,
1,25,125,4,,
1,6,74,15,,
8,5,165,4,,
1,15,53,6,,
1,19,84,30,,
1,15,66,5,,
1,1,12,1,,
1,16,118,11,,
1,3,41,0,,
1,33,96,2,,
1,12,57,28,,
8,8,126,7,,
1,2,16,4,,
1,13,64,8,,
1,18,149,0,,
1,8,37,4,,
1,19,81,6,,
1,1,31,27,,
1,7,39,4,,
1,10,62,6,,
1,7,158,9,,
1,15,104,2,,
1,10,73,1,,
8,10,142,17,,
1,31,70,9,,
1,22,73,18,,
1,3,38,4,,
8,18,242,2,,
8,13,139,22,,
1,69,143,10,,
1,29,147,5,,
1,21,59,3,,
1,8,50,9,,
1,19,95,2,,
1,15,64,39,,
1,24,81,2,,
8,7,139,4,,
1,7,51,0,,
1,37,128,19,,
1,15,66,24,,
8,9,283,5,,
1,8,53,3,,
1,12,73,18,,
1,4,68,6,,
1,81,296,8,,
1,55,225,2,,
1,8,28,16,,
1,24,170,12,,
1,3,21,9,,
1,9,56,2,,
1,16,68,4,,
1,12,67,6,,
1,20,48,1,,
8,3,119,2,,
1,34,61,7,,
8,5,192,34,,
1,18,105,4,,
1,6,32,10,,
1,8,43,3,,
1,17,48,3,,
1,2,40,16,,
1,2,34,21,,
1,6,60,3,,
1,30,68,5,,
1,14,59,5,,
1,22,80,6,,
8,23,319,17,,
1,70,150,12,,
1,16,86,12,,
1,14,70,7,,
1,9,130,4,,
1,19,61,2,,
1,38,129,18,,
8,23,303,2,,
1,2,40,8,,
8,9,156,29,,
1,40,134,2,,
1,23,50,1,,
1,8,59,1,,
1,1,24,2,,
1,2,195,22,,
1,46,150,24,,
1,35,118,4,,
1,29,115,6,,
1,8,47,5,,
1,16,63,5,,
1,1,26,26,,
1,21,111,11,,
1,10,37,18,,
8,2,58,3,,
1,12,75,4,,
1,7,38,12,,
1,16,111,24,,
1,16,65,1,,
1,29,136,1,,
1,24,56,6,,
1,15,66,7,,
8,26,270,16,,
1,3,55,4,,
1,28,94,3,,
8,3,75,1,,
1,39,216,19,,
1,1,20,7,,
1,19,85,9,,
1,6,61,4,,
1,8,60,8,,
1,16,66,1,,
1,7,43,7,,
8,4,86,19,,
8,4,89,16,,
1,17,54,1,,
1,5,21,5,,
1,18,116,2,,
1,2,29,1,,
1,11,150,12,,
1,23,72,1,,
1,12,29,1,,
1,7,37,14,,
1,35,85,14,,
1,26,127,0,,
8,5,202,3,,
1,16,65,6,,
1,11,77,13,,
8,7,237,20,,
1,33,113,26,,
1,57,141,3,,
1,47,188,0,,
1,12,80,4,,
1,2,42,11,,
1,7,41,19,,
8,6,184,3,,
1,42,194,9,,
1,4,73,10,,
1,1,69,0,,
1,32,140,24,,
1,12,58,4,,
1,11,40,35,,
1,12,67,5,,
1,22,85,7,,
8,7,114,7,,
1,46,177,0,,
1,9,98,48,,
1,4,34,2,,
1,26,118,0,,
8,6,98,8,,
1,6,29,13,,
1,22,80,9,,
8,3,120,7,,
1,2,20,6,,
1,4,47,5,,
1,11,45,9,,
1,3,35,0,,
8,11,204,33,,
1,4,65,2,,
1,12,64,1,,
1,9,56,5,,
8,7,102,3,,
1,32,84,17,,
1,42,133,9,,
1,4,32,22,,
1,23,48,1,,
8,4,163,5,,
1,21,99,1,,
1,8,60,3,,
1,27,105,26,,
1,15,54,12,,
1,8,65,3,,
8,1,95,16,,
1,9,47,23,,
1,43,87,12,,
1,15,44,3,,
1,16,46,7,,
8,9,219,1,,
1,11,82,1,,
1,12,48,0,,
1,24,66,1,,
1,3,36,31,,
1,24,145,0,,
8,13,323,5,,
1,31,104,11,,
1,98,362,2,,
8,28,364,13,,
1,23,97,3,,
1,12,57,15,,
1,31,127,42,,
1,16,60,18,,
1,6,276,19,,
1,5,30,2,,
1,29,73,15,,
1,42,166,6,,
1,4,32,7,,
1,10,56,18,,
1,20,156,7,,
1,11,54,2,,
8,6,155,18,,
1,11,75,11,,
1,54,146,3,,
1,7,33,20,,
1,2,20,13,,
1,63,117,7,,
1,13,94,21,,
1,14,98,33,,
1,30,118,12,,
8,1,129,9,,
1,7,75,8,,
8,1,52,11,,
1,51,168,9,,
1,37,79,7,,
1,11,38,9,,
1,12,57,2,,
1,28,98,4,,
8,15,173,3,,
1,4,44,7,,
8,6,151,13,,
1,74,158,2,,
1,4,69,22,,
1,10,45,0,,
1,3,37,4,,
1,9,47,6,,
1,13,59,13,,
8,5,98,14,,
1,5,38,8,,
1,9,1005,2,,
1,19,93,0,,
1,28,99,4,,
1,3,52,24,,
1,6,40,15,,
1,11,37,13,,
1,6,40,11,,
8,9,153,1,,
1,16,87,6,,
8,10,157,5,,
8,13,162,1,,
1,9,48,7,,
1,27,106,6,,
1,7,72,3,,
1,27,102,3,,
1,24,58,29,,
1,2,19,19,,
1,28,77,8,,
1,29,115,2,,
1,10,109,8,,
1,18,67,28,,
1,1,12,5,,
1,23,114,7,,
1,25,110,15,,
8,15,161,4,,
1,9,82,7,,
8,14,142,1,,
1,6,32,9,,
8,19,328,1,,
1,12,72,22,,
1,5,40,2,,
1,27,66,4,,
1,9,61,34,,
1,33,89,2,,
1,15,52,6,,
1,6,44,2,,
1,9,95,1,,
1,37,97,16,,
1,24,149,1,,
1,22,76,24,,
1,18,80,2,,
1,4,43,15,,
8,2,103,8,,
8,4,109,12,,
1,6,30,15,,
1,16,71,1,,
1,13,69,3,,
1,10,48,11,,
1,2,48,13,,
1,3,68,24,,
1,7,32,11,,
1,20,70,5,,
8,13,297,2,,
1,16,88,1,,
1,18,53,1,,
1,63,158,10,,
8,20,239,2,,
1,7,31,12,,
1,16,73,19,,
1,53,127,9,,
1,9,50,9,,
1,1,29,25,,
1,42,134,3,,
8,3,136,1,,
1,44,192,7,,
1,34,477,5,,
1,19,63,56,,
1,21,55,7,,
1,17,79,5,,
1,40,147,43,,
1,6,96,7,,
1,8,84,5,,
8,14,237,19,,
1,7,38,5,,
8,2,52,33,,
1,22,77,0,,
1,22,57,11,,
8,4,63,8,,
8,5,53,3,,
1,6,50,5,,
1,17,141,8,,
1,10,76,22,,
1,9,198,15,,
1,74,252,0,,
8,4,195,2,,
8,2,44,3,,
1,11,43,34,,
1,9,69,7,,
8,21,213,2,,
1,1,43,43,,
1,12,73,5,,
1,41,141,12,,
1,11,59,0,,
8,3,167,56,,
1,10,35,3,,
1,15,62,2,,
1,1,65,14,,
1,10,45,12,,
8,8,103,4,,
1,10,24,21,,
1,88,223,3,,
1,10,21,5,,
1,11,79,1,,
1,4,31,5,,
1,2,25,3,,
1,14,71,7,,
1,10,23,8,,
1,57,134,7,,
1,40,198,0,,
8,19,277,1,,
1,18,104,7,,
1,10,24,8,,
8,1,72,16,,
1,10,21,7,,
8,8,141,9,,
1,5,144,1,,
1,10,34,4,,
1,10,22,22,,
1,10,82,8,,
1,27,81,5,,
8,7,126,17,,
1,15,53,22,,
1,10,71,30,,
1,34,117,1,,
1,13,89,6,,
1,10,62,16,,
8,6,195,4,,
1,7,52,8,,
1,75,159,6,,
1,26,77,0,,
1,12,58,16,,
8,3,97,12,,
1,51,135,10,,
1,16,164,11,,
1,15,60,9,,
1,42,131,18,,
1,4,47,1,,
1,13,171,2,,
8,9,128,30,,
1,11,67,4,,
8,9,157,10,,
1,14,62,30,,
1,43,95,10,,
1,23,70,13,,
1,27,115,1,,
8,3,75,8,,
1,45,130,4,,
1,48,134,13,,
1,14,72,5,,
8,21,248,26,,
1,27,107,15,,
1,13,58,0,,
1,26,106,4,,
8,6,146,18,,
8,10,227,4,,
1,19,70,17,,
1,17,98,15,,
1,21,108,9,,
1,68,203,8,,
1,12,52,17,,
1,23,108,4,,
1,7,75,10,,
1,10,46,21,,
1,18,77,14,,
1,64,262,9,,
8,12,130,2,,
1,4,48,14,,
1,9,54,5,,
1,5,79,29,,
1,11,73,0,,
1,10,23,4,,
1,17,102,3,,
8,3,94,13,,
1,24,59,3,,
1,5,41,26,,
8,1,74,1,,
1,10,77,14,,
1,4,49,6,,
1,8,60,3,,
1,29,109,6,,
1,7,38,1,,
8,7,254,9,,
1,3,30,12,,
8,8,107,5,,
1,8,72,4,,
1,6,64,3,,
1,9,51,4,,
1,3,40,2,,
1,41,106,4,,
8,2,69,4,,
1,12,67,3,,
1,11,52,27,,
1,7,47,7,,
1,13,67,10,,
1,3,29,4,,
1,10,51,4,,
1,2,24,0,,
1,5,42,10,,
8,11,189,2,,
1,11,58,9,,
1,1,57,0,,
1,21,72,1,,
1,10,20,2,,
1,39,175,2,,
8,1,50,16,,
1,3,32,0,,
1,7,56,1,,
1,9,115,4,,
1,11,40,2,,
1,20,76,21,,
1,10,50,4,,
1,8,105,2,,
8,32,389,2,,
1,29,208,9,,
1,27,120,6,,
1,10,89,5,,
1,9,99,22,,
1,25,110,5,,
1,6,51,27,,
8,11,227,6,,
1,11,66,18,,
1,50,104,3,,
1,17,104,3,,
1,1,15,15,,
1,4,31,0,,
1,11,44,2,,
1,43,127,0,,
8,6,46,8,,
1,8,40,17,,
1,31,87,4,,
1,18,76,2,,
1,12,106,11,,
1,29,116,4,,
8,4,266,2,,
1,27,120,33,,
1,4,45,3,,
1,5,44,3,,
1,16,129,18,,
1,7,62,7,,
1,21,52,14,,
1,12,97,1,,
1,8,76,1,,
1,8,69,9,,
1,10,26,21,,
1,2,25,5,,
1,10,33,1,,
1,12,80,3,,
1,18,69,1,,
1,19,87,12,,
8,7,112,3,,
1,20,108,13,,
1,7,71,1,,
1,7,40,6,,
1,49,137,13,,
1,4,61,7,,
1,11,66,13,,
1,27,158,1,,
1,9,64,7,,
1,5,38,11,,
1,11,43,11,,
8,2,286,1,,
1,11,36,10,,
1,15,73,5,,
1,8,57,7,,
1,6,58,2,,
1,61,163,1,,
8,1,124,6,,
1,6,66,3,,
1,40,108,2,,
1,23,103,9,,
8,1,97,27,,
1,28,97,1,,
1,17,130,7,,
1,17,57,3,,
1,19,108,14,,
1,49,193,30,,
1,13,57,10,,
1,12,43,2,,
1,5,63,3,,
1,40,43,0,,
8,2,75,7,,
8,18,279,20,,
1,10,63,11,,
1,9,90,4,,
1,10,32,1,,
1,16,80,6,,
1,22,219,11,,
1,21,78,1,,
1,5,38,13,,
1,10,16,1,,
8,11,199,15,,
1,16,43,0,,
1,42,143,9,,
1,17,53,24,,
1,26,63,5,,
1,57,258,5,,
1,14,140,5,,
1,4,73,5,,
8,4,80,5,,
1,11,242,4,,
1,10,95,34,,
1,6,36,25,,
1,35,150,11,,
1,17,88,1,,
8,20,187,10,,
1,45,135,14,,
1,19,124,21,,
1,7,96,5,,
1,9,42,1,,
8,9,119,12,,
8,5,160,24,,
1,2,20,5,,
1,12,57,15,,
1,5,136,31,,
1,7,53,3,,
1,22,139,4,,
1,18,112,3,,
1,6,47,1,,
1,55,182,14,,
1,11,72,4,,
1,22,83,3,,
8,2,63,17,,
8,2,159,4,,
1,15,98,4,,
1,4,31,28,,
8,13,124,3,,
1,1,39,7,,
8,10,133,2,,
1,9,78,8,,
1,1,32,7,,
1,41,203,7,,
1,12,121,8,,
1,64,197,10,,
1,20,116,5,,
1,16,100,9,,
1,1,19,19,,
1,2,45,5,,
1,1,51,18,,
1,25,73,15,,
8,3,162,1,,
8,3,123,6,,
1,30,95,11,,
1,5,62,2,,
8,6,136,12,,
1,14,56,2,,
1,11,88,11,,
1,18,66,13,,
1,9,51,22,,
1,23,100,8,,
1,8,64,14,,
1,3,38,5,,
1,11,47,2,,
1,7,33,2,,
1,9,40,5,,
1,11,81,6,,
1,4,121,2,,
8,18,211,18,,
1,21,122,9,,
1,11,106,1,,
1,19,102,2,,
1,13,95,2,,
8,5,163,6,,
8,2,61,18,,
1,32,94,17,,
1,26,72,26,,
8,4,65,20,,
1,33,126,6,,
1,8,67,5,,
1,20,65,3,,
1,1,959,7,,
1,9,77,5,,
1,19,100,5,,
1,24,167,14,,
8,6,109,28,,
1,3,39,3,,
1,34,103,0,,
8,8,143,16,,
8,5,101,6,,
1,20,94,14,,
1,1,19,14,,
1,61,195,0,,
1,116,297,5,,
1,5,63,23,,
8,6,77,25,,
1,2,39,13,,
1,40,128,1,,
8,2,79,1,,
1,25,86,4,,
1,59,177,20,,
1,69,143,1,,
8,1,78,12,,
8,12,292,41,,
8,6,88,8,,
1,34,128,17,,
8,6,99,23,,
1,7,43,1,,
1,5,48,39,,
8,3,123,1,,
1,7,45,2,,
1,2,28,6,,
1,64,214,6,,
1,27,118,16,,
1,4,33,5,,
8,13,210,10,,
1,15,85,2,,
1,11,77,15,,
1,8,54,1,,
1,14,62,53,,
1,34,185,6,,
8,15,209,2,,
1,22,142,1,,
1,17,79,5,,
1,120,53,2,,
1,23,54,30,,
8,12,191,21,,
1,80,82,3,,
1,4,23,18,,
1,18,100,5,,
1,4,56,13,,
1,35,203,23,,
8,2,101,20,,
1,4,797,0,,
1,12,29,1,,
1,50,244,28,,
1,2,64,7,,
1,10,47,3,,
1,4,76,27,,
8,7,127,15,,
8,6,90,2,,
1,2,29,5,,
8,18,273,5,,
1,14,92,0,,
1,14,99,19,,
1,6,65,3,,
1,5,35,35,,
1,11,78,10,,
1,4,71,11,,
8,1,60,6,,
1,21,71,8,,
1,16,64,7,,
1,22,132,1,,
8,11,314,35,,
1,18,110,3,,
1,4,65,0,,
8,1,64,14,,
1,70,230,3,,
1,18,105,1,,
1,26,95,46,,
8,7,144,1,,
1,5,49,28,,
1,22,103,14,,
1,13,82,6,,
1,22,74,1,,
1,13,86,2,,
1,34,127,6,,
1,28,70,8,,
8,6,174,57,,
1,18,67,2,,
1,21,67,3,,
1,10,27,4,,
1,9,81,4,,
1,2,31,8,,
8,1,46,11,,
1,10,24,12,,
1,14,121,12,,
1,15,66,0,,
1,36,61,1,,
1,19,77,10,,
1,21,70,0,,
8,25,452,2,,
1,2,45,20,,
8,2,35,1,,
1,24,105,24,,
1,103,209,3,,
1,8,62,0,,
8,9,188,5,,
1,43,172,2,,
8,6,117,10,,
1,1,19,3,,
1,24,62,16,,
